// select class_Id, class_Name from weenie order by class_Id;
34603,ace34603-portalsummoningsite
34726,ace34726-garbagebarrel
34768,ace34768-cavernexit
34771,ace34771-muggygurukcaverns
34827,ace34827-southerncatacombs
34828,ace34828-southerncatacombsexit
34829,ace34829-northerncatacombs
34830,ace34830-northerncatacombsexit
34831,ace34831-easterncatacombs
34832,ace34832-easterncatacombsexit
34844,ace34844-korgursha
34845,ace34845-dereth
34855,ace34855-tiriunmushroomcap
34856,ace34856-tiriunmushroomstalk
34857,ace34857-tiriunmushroomspores
34898,ace34898-saradinsvacantgolem
34900,ace34900-debosartisancooksgolem
34901,ace34901-zabrinasartisanfletchersgolem
34902,ace34902-amasissartisanlockpickersgolem
34906,ace34906-croftlarasjourneymanlockpickersgolem
34908,ace34908-deboiiismastercooksgolem
34993,ace34993-channelingbonesword
35003,ace35003-thecolosseum
35037,ace35037-templeofthethree
35038,ace35038-burcatacombs
35039,ace35039-ritualchambers
35059,ace35059-hatredwisp
35089,ace35089-despairwisp
35090,ace35090-sorrowwisp
35095,ace35095-pyreclaw
35096,ace35096-pyreblade
35097,ace35097-pyreskeleton
35098,ace35098-pyrechampion
35099,ace35099-pyreminion
35146,ace35146-olthoislayer
35149,ace35149-olthoiripper
35150,ace35150-olthoislasher
35180,ace35180-hulkingbunnyslippers
35210,ace35210-swampcavern
35273,ace35273-towerguardian
35293,ace35293-asheronscastle
35297,ace35297-greatswordofflameandlight
35318,ace35318-tanadahouseofwater
35383,ace35383-ancientmhoirecoin
35479,ace35479-scrollofburrecall
35484,ace35484-returntolinvaktukal
35503,ace35503-surface
35539,ace35539-clubofundeadbashingsummoninggem
35552,ace35552-commonersblade
35563,ace35563-archive
35564,ace35564-surface
35594,ace35594-scrollofflamechain
35595,ace35595-cave
35597,ace35597-surface
35642,ace35642-platinumphialofimperil
35672,ace35672-fork
35712,ace35712-enchantedironphials
35713,ace35713-enchantedcopperphials
35714,ace35714-enchantedcopperphials
35715,ace35715-enchantedplatinumphial
35716,ace35716-empoweredplatinumphial
35717,ace35717-enchantedpyrealphials
35718,ace35718-enchantedsilverphial
35725,ace35725-booktreatisealchemicalphials
35730,ace35730-janieralevv
35739,ace35739-deepercatacombs
35801,ace35801-templeofthethreeritualchambers
35820,ace35820-deepercatacombs
35847,ace35847-laboratory
35930,ace35930-caiusbritannicussameliaspetgargoyle
35935,ace35935-paradoxtouchedolthoiqueenslair
35946,ace35946-whisperingcaverns
35947,ace35947-surface
35981,ace35981-scrollofancientgraveyardrecall
36008,ace36008-prodigalshadowchildslair
36170,ace36170-thepathtomorerecenttimes
36217,ace36217-artifexcollegium
36218,ace36218-surface
36377,ace36377-scrollofinfestedarearecall
36387,ace36387-chimericbladeofthequiddity
36437,ace36437-festivalshirt
36438,ace36438-festivalshirt
36439,ace36439-festivalshirt
36440,ace36440-festivalshirt
36445,ace36445-chocolategromnie
36447,ace36447-licoricerat
36448,ace36448-rockcandyknath
36451,ace36451-festivalshirt
36453,ace36453-scrollofspectralflame
36518,ace36518-colosseumcoin
36537,ace36537-scrollofcolosseumrecall
36542,ace36542-scrolloftuskerfists
36611,ace36611-hiddenlaboratory
36619,ace36619-foolproofaquamarine
36698,ace36698-trialsofthearmmindandheart
36699,ace36699-trialofthearm
36727,ace36727-lonelyfortress
36729,ace36729-enchantedcopperphialpea
36730,ace36730-enchantedgoldphialpea
36731,ace36731-enchantedironphialpea
36732,ace36732-enchantedplatinumphialpea
36733,ace36733-empoweredplatinumphialpea
36734,ace36734-enchantedpyrealphialpea
36735,ace36735-enchantedsilverphialpea
36736,ace36736-concentratedbludgeoninginfusion
36737,ace36737-concentratedpiercinginfusion
36738,ace36738-concentratedslashinginfusion
36739,ace36739-concentratedbludgeoningoil
36740,ace36740-concentratedpiercingoil
36741,ace36741-concentratedslashingoil
36750,ace36750-gtspetminiaturehollowminion
36769,ace36769-quiddityseed
36935,ace36935-surface
36939,ace36939-planaracademylecturehall
36940,ace36940-planaracademyheadmastersrooms
37047,ace37047-emissarysreturnportal
37051,ace37051-southgate
37068,ace37068-rootsofthederutree
37070,ace37070-trialofthedeep
37115,ace37115-deviceroomportal
37117,scarabdark
37155,scarabmana
37163,ace37163-radiantbloodstronghold
37164,ace37164-surface
37187,ace37187-olthoialduressagauntlets
37188,ace37188-olthoiamuligauntlets
37189,ace37189-olthoiceldongauntlets
37190,ace37190-olthoikoujiagauntlets
37192,ace37192-olthoiceldongirth
37195,ace37195-olthoialduressahelm
37196,ace37196-olthoiamulihelm
37197,ace37197-olthoiceldonhelm
37198,ace37198-olthoikoujiakabuton
37200,ace37200-olthoialduressaleggings
37201,ace37201-olthoiamulileggings
37202,ace37202-olthoiceldonleggings
37203,ace37203-olthoikoujialeggings
37205,ace37205-olthoiceldonsleeves
37206,ace37206-olthoikoujiasleeves
37207,ace37207-olthoialduressaboots
37208,ace37208-olthoiamulisollerets
37209,ace37209-olthoiceldonsollerets
37211,ace37211-olthoikoujiasollerets
37214,ace37214-olthoiceldonbreastplate
37215,ace37215-olthoikoujiabreastplate
37217,ace37217-olthoialduressacoat
37219,ace37219-electricstaff
37220,ace37220-firestaff
37221,ace37221-froststaff
37222,ace37222-piercingstaff
37223,ace37223-slashingstaff
37224,ace37224-acidstaff
37225,ace37225-bluntstaff
37299,ace37299-olthoiamulicoat
37300,ace37300-glyphofendurance
37301,ace37301-glyphofflame
37302,ace37302-glyphoffletching
37303,ace37303-glyphoffocus
37304,ace37304-glyphofhealing
37305,ace37305-glyphofhealth
37307,ace37307-glyphofregeneration
37309,ace37309-glyphofitemenchantment
37310,ace37310-glyphofitemtinkering
37311,ace37311-glyphofjump
37312,ace37312-glyphofleadership
37313,ace37313-glyphoflifemagic
37314,ace37314-glyphoflightning
37315,ace37315-glyphoflockpick
37316,ace37316-glyphofloyalty
37317,ace37317-glyphofmagicdefense
37318,ace37318-glyphofmana
37319,ace37319-glyphofmanaconversion
37321,ace37321-glyphofmanaregeneration
37323,ace37323-glyphofmeleedefense
37324,ace37324-glyphofmissiledefense
37325,ace37325-glyphofmonsterappraisal
37326,ace37326-glyphofpersonappraisal
37327,ace37327-glyphofpiercing
37328,ace37328-glyphofquickness
37329,ace37329-glyphofrun
37330,ace37330-glyphofsalvaging
37331,ace37331-glyphofself
37332,ace37332-glyphofslashing
37333,ace37333-glyphofstamina
37336,ace37336-glyphofstaminaregeneration
37337,ace37337-glyphofstrength
37338,ace37338-glyphofmissileweapons
37339,ace37339-glyphoflightweapons
37340,ace37340-glyphofwarmagic
37341,ace37341-glyphofweapontinkering
37342,ace37342-glyphofcorrosion
37343,ace37343-glyphofalchemy
37344,ace37344-glyphofarcanelore
37345,ace37345-glyphofarmor
37346,ace37346-glyphofarmortinkering
37347,ace37347-glyphofbludgeoning
37348,ace37348-glyphoffrost
37349,ace37349-glyphofcooking
37350,ace37350-glyphofcoordination
37351,ace37351-glyphofcreatureenchantment
37352,ace37352-glyphofdeception
37353,ace37353-inkofformation
37354,ace37354-inkofnullification
37355,ace37355-inkofobjectification
37356,ace37356-parabolicink
37357,ace37357-inkofpartition
37358,ace37358-inkofseparation
37359,ace37359-alacritousink
37360,ace37360-inkofconveyance
37361,ace37361-inkofdirection
37362,ace37362-quillofextraction
37363,ace37363-quillofinfliction
37364,ace37364-quillofintrospection
37365,ace37365-quillofbenevolence
37366,ace37366-glyphoflightweapons
37367,ace37367-glyphoflightweapons
37368,ace37368-glyphoflightweapons
37369,ace37369-glyphofheavyweapons
37370,ace37370-glyphoflightweapons
37371,ace37371-glyphofmissileweapons
37372,ace37372-glyphofmissileweapons
37373,ace37373-glyphoffinesseweapons
37384,ace37384-surface
37385,ace37385-eldrytchwebstronghold
37386,ace37386-surface
37387,ace37387-celestialhandstronghold
37458,ace37458-pyreminion
37459,ace37459-pyreskeleton
37489,ace37489-mhoirearmory
37490,ace37490-graveyard
37516,ace37516-enhancedmanaelixir
37517,ace37517-enhancedhealthelixir
37585,ace37585-soulboundstaff
37604,ace37604-blightrat
37640,ace37640-inscriptionofarcaneenlightenmentself
37641,ace37641-inscriptionofarcanumsalvagingself
37642,ace37642-inscriptionofarcanebenightednessother
37644,ace37644-inscriptionofarmortinkeringexpertiseself
37645,ace37645-inscriptionofarmortinkeringignoranceother
37648,ace37648-inscriptionofarmorself
37649,ace37649-inscriptionofbafflementother
37655,ace37655-inscriptionofbladearc
37656,ace37656-inscriptionofbladebane
37657,ace37657-inscriptionofbladeblast
37658,ace37658-inscriptionofbladelure
37661,ace37661-inscriptionofbladeprotectionself
37662,ace37662-inscriptionofbladevolley
37663,ace37663-inscriptionofbladevulnerabilityother
37665,ace37665-inscriptionofauraofblooddrinkerself
37666,ace37666-inscriptionofbloodloather
37667,ace37667-inscriptionofbludgeonbane
37670,ace37670-inscriptionofbludgeonlure
37672,ace37672-inscriptionofbludgeoningprotectionself
37673,ace37673-inscriptionofbludgeoningvolley
37674,ace37674-inscriptionofbludgeoningvulnerabilityother
37675,ace37675-inscriptionofbrittlemail
37679,ace37679-inscriptionofclumsinessother
37684,ace37684-inscriptionofcoldprotectionself
37685,ace37685-inscriptionofcoldvulnerabilityother
37688,ace37688-inscriptionofcookingineptitudeother
37689,ace37689-inscriptionofcookingmasteryself
37693,ace37693-inscriptionofcoordinationself
37709,ace37709-inscriptionofdeceptionineptitudeother
37710,ace37710-inscriptionofdeceptionmasteryself
37711,ace37711-inscriptionofauraofdefenderself
37714,ace37714-inscriptionofdefenselessnessother
37720,ace37720-inscriptionofnullifycreaturemagicother
37721,ace37721-inscriptionofnullifycreaturemagicself
37722,ace37722-inscriptionofnullifyitemmagic
37723,ace37723-inscriptionofnullifylifemagicother
37724,ace37724-inscriptionofnullifylifemagicself
37725,ace37725-inscriptionofpersonattunementself
37726,ace37726-inscriptionofpersonunfamiliarityother
37735,ace37735-inscriptionofdrainhealthother
37736,ace37736-inscriptionofdrainmanaother
37737,ace37737-inscriptionofdrainstaminaother
37740,ace37740-inscriptionofenduranceself
37741,ace37741-inscriptionofenfeebleother
37742,ace37742-inscriptionofexhaustionother
37745,ace37745-inscriptionoffaithlessnessother
37747,ace37747-inscriptionoffealtyself
37749,ace37749-inscriptionoffeeblemindother
37750,ace37750-inscriptionoffesterother
37753,ace37753-inscriptionoffinesseweaponineptitudeother
37754,ace37754-inscriptionoffinesseweaponmasteryself
37755,ace37755-inscriptionoffireprotectionself
37757,ace37757-inscriptionoffirevulnerabilityother
37774,ace37774-inscriptionofflamearc
37775,ace37775-inscriptionofflamebane
37776,ace37776-inscriptionofflameblast
37777,ace37777-inscriptionofflamebolt
37778,ace37778-inscriptionofflamelure
37779,ace37779-inscriptionofflamestreak
37780,ace37780-inscriptionofflamevolley
37782,ace37782-inscriptionoffletchingineptitudeother
37783,ace37783-inscriptionoffletchingmasteryself
37787,ace37787-inscriptionoffocusself
37788,ace37788-inscriptionofforcearc
37789,ace37789-inscriptionofforceblast
37790,ace37790-inscriptionofforcebolt
37791,ace37791-inscriptionofforcestreak
37792,ace37792-inscriptionofforcevolley
37794,ace37794-inscriptionoffrailtyother
37795,ace37795-inscriptionoffrostarc
37796,ace37796-inscriptionoffrostbane
37797,ace37797-inscriptionoffrostblast
37798,ace37798-inscriptionoffrostbolt
37799,ace37799-inscriptionoffrostlure
37800,ace37800-inscriptionoffroststreak
37801,ace37801-inscriptionoffrostvolley
37802,ace37802-inscriptionofharmother
37804,ace37804-inscriptionofhealother
37805,ace37805-inscriptionofhealself
37806,ace37806-inscriptionofhealingineptitudeother
37807,ace37807-inscriptionofhealingmasteryself
37809,ace37809-inscriptionofauraofheartseekerother
37811,ace37811-inscriptionofauraofheartseekerself
37814,ace37814-inscriptionofheavyweaponineptitudeother
37815,ace37815-inscriptionofheavyweaponmasteryself
37818,ace37818-inscriptionofauraofhermeticlinkself
37819,ace37819-inscriptionofauraofhermeticlinkother
37820,ace37820-inscriptionofhermeticvoid
37821,ace37821-inscriptionofimpenetrability
37822,ace37822-inscriptionofimpregnabilityself
37828,ace37828-inscriptionofinvulnerabilityself
37832,ace37832-inscriptionofitemenchantmentineptitudeother
37833,ace37833-inscriptionofitemenchantmentmasteryself
37835,ace37835-inscriptionofitemtinkeringexpertiseself
37836,ace37836-inscriptionofitemtinkeringignoranceother
37839,ace37839-inscriptionofjumpingineptitudeother
37843,ace37843-inscriptionofleadenfeetother
37844,ace37844-inscriptionofleadenweapon
37845,ace37845-inscriptionofleadershipineptitudeother
37848,ace37848-inscriptionofleadershipmasteryself
37852,ace37852-inscriptionoflifemagicineptitudeother
37853,ace37853-inscriptionoflifemagicmasteryself
37854,ace37854-inscriptionoflightningarc
37855,ace37855-inscriptionoflightningbane
37856,ace37856-inscriptionoflightningblast
37857,ace37857-inscriptionoflightningbolt
37859,ace37859-inscriptionoflightninglure
37861,ace37861-inscriptionoflightningprotectionself
37862,ace37862-inscriptionoflightningstreak
37863,ace37863-inscriptionoflightningvolley
37864,ace37864-inscriptionoflightningvulnerabilityother
37865,ace37865-inscriptionoflightweaponineptitudeother
37866,ace37866-inscriptionoflightweaponmasteryself
37867,ace37867-inscriptionoflightweaponineptitudeother
37868,ace37868-inscriptionoflightweaponmasteryself
37872,ace37872-inscriptionoflockpickineptitudeother
37873,ace37873-inscriptionoflockpickmasteryself
37875,ace37875-inscriptionoflureblade
37879,ace37879-inscriptionofmagicitemtinkeringignoranceother
37880,ace37880-inscriptionofmagicitemtinkeringexpertiseself
37883,ace37883-inscriptionofmagicyieldother
37886,ace37886-inscriptionofmanaconversionineptitudeother
37890,ace37890-inscriptionofmanadepletionother
37891,ace37891-inscriptionofmanadrainother
37894,ace37894-inscriptionofmanarenewalself
37897,ace37897-inscriptionofmissileweaponineptitudeother
37898,ace37898-inscriptionofmissileweaponmasteryself
37902,ace37902-inscriptionofmonsterattunementself
37903,ace37903-inscriptionofmonsterunfamiliarityother
37914,ace37914-inscriptionofpiercingbane
37915,ace37915-inscriptionofpiercinglure
37922,ace37922-inscriptionofquicknessself
37929,ace37929-inscriptionofrevitalizeother
37930,ace37930-inscriptionofrevitalizeself
37932,ace37932-inscriptionofshockarc
37933,ace37933-inscriptionofshockblast
37934,ace37934-inscriptionofshockwave
37935,ace37935-inscriptionofshockwavestreak
37938,ace37938-inscriptionofslownessother
37942,ace37942-inscriptionofauraofspiritdrinkerself
37943,ace37943-inscriptionofauraofspiritdrinkerother
37944,ace37944-inscriptionofspiritloather
37945,ace37945-inscriptionofsprintself
37957,ace37957-inscriptionofstrengthenlock
37958,ace37958-inscriptionofstrengthself
37959,ace37959-inscriptionofswiftkillerself
37961,ace37961-inscriptionofauraofswiftkillerother
37965,ace37965-inscriptionofturnblade
37975,ace37975-inscriptionofvulnerabilityother
37979,ace37979-inscriptionofwarmagicineptitudeother
37980,ace37980-inscriptionofwarmagicmasteryself
37983,ace37983-inscriptionofweakenlock
37984,ace37984-inscriptionofweaknessother
37986,ace37986-inscriptionofweapontinkeringexpertiseself
37987,ace37987-inscriptionofweapontinkeringignoranceother
37988,ace37988-inscriptionofwhirlingblade
37989,ace37989-inscriptionofwhirlingbladestreak
37991,ace37991-inscriptionofwillpowerself
37992,ace37992-inscriptionofacidarc
37993,ace37993-inscriptionofacidbane
37994,ace37994-inscriptionofacidblast
37995,ace37995-inscriptionofacidlure
37998,ace37998-inscriptionofacidprotectionself
37999,ace37999-inscriptionofacidstreak
38000,ace38000-inscriptionofacidstream
38001,ace38001-inscriptionofacidvolley
38002,ace38002-inscriptionofacidvulnerabilityother
38006,ace38006-inscriptionofalchemyineptitudeother
38007,ace38007-inscriptionofalchemymasteryself
38034,ace38034-roderick
38044,ace38044-greenmireyoroicuirass
38045,ace38045-hiroishigame
38046,ace38046-greenmireyoroicuirass
38047,ace38047-greenmireyari
38048,ace38048-greenmireyari
38049,ace38049-lilithasbrokenbow
38050,ace38050-lilithasbow
38075,ace38075-ithaencarchipelago
38086,ace38086-gardensofmenilesh
38087,ace38087-surface
38152,ace38152-blightedgrimymoarsmantunnels
38153,ace38153-blightedverdantmoarsmantunnels
38154,ace38154-blightedrankmoarsmantunnels
38155,ace38155-blighteddisgustingmoarsmantunnels
38156,ace38156-blightedputridmoarsmantunnels
38157,ace38157-blighteddesolationmoarsmantunnels
38365,ace38365-moarsmenpriory
38366,ace38366-surface
38369,ace38369-templedoor
38377,ace38377-surface
38400,ace38400-corruptedcatacombs
38401,ace38401-surface
38443,ace38443-manaforgemixedequipmentchest
38444,ace38444-manaforgearmorchest
38445,ace38445-manaforgemagicchest
38446,ace38446-manaforgeweaponchest
38447,ace38447-manaforgeadvancedequipmentchest
38456,ace38456-manaforgekey
38457,ace38457-manaforgechest
38460,ace38460-arcanumbroker
38581,ace38581-acolyteschamber
38582,ace38582-chamberofthehighpriestsfirst
38583,ace38583-chamberofthehighpriestssecond
38584,ace38584-chamberofthehighprieststhird
38585,ace38585-templeoftthuun
38646,ace38646-roguedelvings
38647,ace38647-surface
38653,ace38653-surface
38728,ace38728-graveyard
38729,ace38729-massilorscrypt
38730,ace38730-ancientcloister
38743,ace38743-benevolentquillofnullification
38744,ace38744-benevolentquillofobjectification
38745,ace38745-benevolentquillofconveyance
38746,ace38746-extractingquillofconveyance
38747,ace38747-inflictivequillofobjectification
38748,ace38748-inflictivequillofpartition
38749,ace38749-parabolicquillofinfliction
38750,ace38750-inflictivequillofdirection
38751,ace38751-inflictivequillofconveyance
38752,ace38752-alacritousquillofinfliction
38753,ace38753-inflictivequillofseperation
38755,ace38755-introspectivequillofformation
38756,ace38756-introspectivequillofnullification
38757,ace38757-inscriptionofcreatureenchantmentineptitudeother
38758,ace38758-inscriptionofcreatureenchantmentmasteryself
38759,ace38759-inscriptionofregenerationself
38760,ace38760-glyphofmagicitemtinkering
38761,ace38761-inscriptionofjumpingmasteryself
38762,ace38762-inscriptionofmagicresistanceself
38763,ace38763-inscriptionofmanaconversionmasteryself
38764,ace38764-inscriptionofpiercingprotectionself
38765,ace38765-inscriptionofrejuvenationself
38770,ace38770-infusedquillofinfliction
38771,ace38771-infusedquillofintrospection
38773,ace38773-infusedquillofextraction
38774,ace38774-infusedquillofbenevolence
38794,ace38794-blackmarkethealthelixir
38848,ace38848-lightninglongbow
38917,ace38917-bracedmanaforgekey
38918,ace38918-strengthenedmanaforgekey
38919,ace38919-fortifiedmanaforgekey
38920,ace38920-reinforcedmanaforgekey
38998,ace38998-holtburgcasinovipportal
39000,ace39000-yaraqcasinovipportal
39002,ace39002-shoushicasinovipportal
39027,ace39027-armoredsclavusmask
39028,ace39028-armoredsclavusmask
39029,ace39029-armoredsclavusmask
39093,ace39093-inscriptionofpiercingvulnerabilityother
39108,ace39108-chocolategromnie
39110,ace39110-licoricerat
39111,ace39111-rockcandyknath
39112,ace39112-festivalshirt
39328,ace39328-enchantedmanaphial
39329,ace39329-enchantedmanaphialpea
39330,ace39330-bookalchemyphialsmanaforges
39331,ace39331-manaphialofacidvulnerability
39332,ace39332-manaphialofbludgeonvulnerability
39333,ace39333-manaphialofcoldvulnerability
39334,ace39334-manaphialoffirevulnerability
39335,ace39335-manaphialofimperil
39336,ace39336-manaphialoflightningvulnerability
39337,ace39337-manaphialofpiercingvulnerability
39338,ace39338-manaphialofbladevulnerability
39409,ace39409-patriarchsvalley
39483,ace39483-incendiaryspetpolarursuincub
39513,ace39513-boxedmanaforgekey
39747,ace39747-southostethpeak
39839,ace39839-explorationmarker
40156,ace40156-crystallineportal
40157,ace40157-crystallineportal
40248,ace40248-entrancetothepyramid
40249,ace40249-entrancetothepyramid
40250,ace40250-entrancetothepyramid
40280,ace40280-surface
40331,ace40331-chamberofscrolls
40349,ace40349-renegadefortress
40431,ace40431-crystallineportal
40439,ace40439-pathwardenrobe
40440,ace40440-crystallineportal
40454,ace40454-pathwardenrobe
40455,ace40455-pathwardenrobe
40456,ace40456-pathwardenrobe
40485,ace40485-crystallineportal
40486,ace40486-crystallineportal
40502,ace40502-apostatecitadelbarracks
40503,ace40503-apostatecitadelheadquarters
40504,ace40504-surface
40505,ace40505-apostatecitadelmines
40527,ace40527-encrustedscrollcase
40618,ace40618-spadone
40619,ace40619-acidspadone
40620,ace40620-lightningspadone
40621,ace40621-flamingspadone
40622,ace40622-frostspadone
40623,ace40623-quadrelle
40624,ace40624-acidquadrelle
40625,ace40625-lightningquadrelle
40626,ace40626-flamingquadrelle
40627,ace40627-frostquadrelle
40635,ace40635-tetsubo
40636,ace40636-acidtetsubo
40637,ace40637-lightningtetsubo
40638,ace40638-flamingtetsubo
40639,ace40639-frosttetsubo
40734,knifenew
40760,ace40760-nodachi
40761,ace40761-acidnodachi
40762,ace40762-lightningnodachi
40763,ace40763-flamingnodachi
40764,ace40764-frostnodachi
40800,ace40800-crystallineportal
40818,ace40818-corsesca
40819,ace40819-acidcorsesca
40820,ace40820-lightningcorsesca
40821,ace40821-flamingcorsesca
40822,ace40822-frostcorsesca
40825,ace40825-arenasword
40919,ace40919-uptoarcanumlookout
40920,ace40920-downtosurface
40926,ace40926-pyreskeleton
41036,ace41036-assagai
41037,ace41037-acidassagai
41038,ace41038-lightningassagai
41039,ace41039-flamingassagai
41040,ace41040-frostassagai
41041,ace41041-magariyari
41042,ace41042-acidmagariyari
41043,ace41043-lightningmagariyari
41044,ace41044-flamingmagariyari
41045,ace41045-frostmagariyari
41046,ace41046-pike
41047,ace41047-acidpike
41048,ace41048-lightningpike
41049,ace41049-flamingpike
41050,ace41050-frostpike
41052,ace41052-greataxe
41053,ace41053-acidgreataxe
41054,ace41054-lightninggreataxe
41055,ace41055-flaminggreataxe
41056,ace41056-frostgreataxe
41057,ace41057-greatstarmace
41058,ace41058-acidgreatstarmace
41059,ace41059-lightninggreatstarmace
41060,ace41060-flaminggreatstarmace
41061,ace41061-frostgreatstarmace
41062,ace41062-khandahandledmace
41063,ace41063-acidkhandahandledmace
41064,ace41064-lightningkhandahandledmace
41065,ace41065-flamingkhandahandledmace
41066,ace41066-frostkhandahandledmace
41067,ace41067-shashqa
41068,ace41068-acidshashqa
41069,ace41069-lightningshashqa
41070,ace41070-flamingshashqa
41071,ace41071-frostshashqa
41084,ace41084-princelyrunedtwohandedcorsesca
41085,ace41085-royalrunedtwohandedcorsesca
41195,ace41195-apostateexcavation
41196,ace41196-surface
41233,ace41233-reavingfacility
41257,ace41257-tingscrystal
41259,ace41259-scrolloftwohandedweaponmasteryselfiv
41260,ace41260-scrolloftwohandedweaponmasteryselfv
41261,ace41261-scrolloftwohandedweaponmasteryselfvi
41262,ace41262-scrollofblessingofting
41264,ace41264-scrolloftwohandedweaponmasteryself
41265,ace41265-scrollofitemtinkeringignoranceii
41269,ace41269-scrollofitemtinkeringignorancevi
41278,ace41278-scrollofyoshisboon
41287,ace41287-scrollofyoshisblessing
41289,ace41289-scrolloftwohandedweaponsineptitudeii
41290,ace41290-scrolloftwohandedweaponsineptitudeiii
41291,ace41291-scrolloftwohandedweaponsineptitudeiv
41292,ace41292-scrolloftwohandedweaponsineptitudev
41293,ace41293-scrolloftwohandedweaponsineptitudevi
41294,ace41294-scrollofgreasedpalms
41295,ace41295-inscriptionoftwohandedcombatineptitudeother
41296,ace41296-scrolloftwohandedweaponsineptitude
41297,ace41297-scrolloftwohandedweaponmasteryotherii
41298,ace41298-scrolloftwohandedweaponmasteryotheriii
41299,ace41299-scrolloftwohandedweaponmasteryotheriv
41300,ace41300-scrolloftwohandedweaponmasteryotherv
41301,ace41301-scrolloftwohandedweaponmasteryothervi
41302,ace41302-scrollofboonofting
41303,ace41303-inscriptionoftwohandedcombatmasteryself
41304,ace41304-scrolloftwohandedweaponmasteryother
41305,ace41305-scrolloftwohandedweaponmasteryselfii
41306,ace41306-scrolloftwohandedweaponmasteryselfiii
41472,ace41472-infusedcreaturemagic
41473,ace41473-infuseditemmagic
41474,ace41474-infusedlifemagic
41475,ace41475-infusedwarmagic
41476,ace41476-masterofthefivefoldpath
41477,ace41477-masterofthesteelcircle
41478,ace41478-frenzyoftheslayer
41479,ace41479-infusedvoidmagic
41480,ace41480-ironskinoftheinvincible
41481,ace41481-handoftheremorseless
41482,ace41482-eyeoftheremorseless
41490,ace41490-masterofthefocusedeye
41512,twohandedtraining
41513,ace41513-pathwardentrinket
41514,ace41514-academyspadone
41515,ace41515-anframmellow
41516,ace41516-neelanashua
41518,ace41518-emilyyarow
41519,ace41519-gustuvlansdown
41520,ace41520-akemifei
41521,ace41521-ganfo
41522,ace41522-carlitogallo
41523,ace41523-rapheldetante
41524,ace41524-kilaf
41525,ace41525-rahinabintzalanis
41526,ace41526-alishiabintaldan
41543,ace41543-tifalockhartspetpumpkingolem
41597,ace41597-gearknightlordstower
41600,ace41600-gearknightlordstower
41603,ace41603-gearknightlordstower
41606,ace41606-gearknightlordstower
41609,ace41609-surface
41613,ace41613-havokksbronzewindupgearknight
41618,ace41618-twohandedspearglyph
41619,glyphtwohanded
41620,ace41620-infusedlowgradechoriziteore
41622,ace41622-infusedhighgradechoriziteore
41626,ace41626-perfectispariantwohandedweaponsingot
41635,ace41635-ravenoustwohandedspear
41637,ace41637-hollowtwohandedspear
41638,ace41638-weepingtwohandedspear
41639,ace41639-acidicweepingtwohandedspear
41640,ace41640-electricweepingtwohandedspear
41641,ace41641-flamingweepingtwohandedspear
41642,ace41642-frozenweepingtwohandedspear
41708,ace41708-phantomtwohandedspear
41712,ace41712-deadlyhollowtwohandedspear
41739,ace41739-twohandedgemofforgetfulness
41740,ace41740-twohandedcombatgemofenlightenment
41741,ace41741-twohandcombatwardenofenlightenment
41743,ace41743-twohandedwardenofforgetfulness
41746,ace41746-glyphofitemtinkering
41747,ace41747-glyphoftwohandedcombat
41785,ace41785-manaphialoffester
41788,ace41788-ultimatesingularitygreatsword
41789,ace41789-singularitygreatsword
41790,ace41790-boundsingularitygreatsword
41791,ace41791-assaultgreatsword
41794,ace41794-greatbladeofthequiddity
41852,ace41852-yokedvirindi
41893,ace41893-enhancedassaultbow
41898,ace41898-enhancedassaultorb
41924,ace41924-enhancedassaultsword
41956,ace41956-armortailoringkit
41963,ace41963-pyreskeleton
41964,ace41964-pyrechampion
41965,ace41965-pyreminion
41970,ace41970-hatredwisp
41971,ace41971-sorrowwisp
41979,ace41979-shatteredmanaforgekey
42104,ace42104-upperinsatiableeaterjaw
42110,ace42110-warden
42121,ace42121-platemailhauberkoftheogre
42123,ace42123-warden
42124,ace42124-warden
42125,ace42125-warden
42126,ace42126-warden
42127,ace42127-warden
42128,ace42128-warden
42129,ace42129-warden
42130,ace42130-warden
42131,ace42131-curmudgeonthedrudge
42132,ace42132-warden
42133,ace42133-warden
42134,ace42134-steward
42135,ace42135-warden
42136,ace42136-aunwarden
42137,ace42137-warden
42138,ace42138-warden
42139,ace42139-warden
42140,ace42140-warden
42141,ace42141-warden
42142,ace42142-warden
42143,ace42143-warden
42144,ace42144-mosswartwarden
42145,ace42145-warden
42146,ace42146-abandonedtumeroksite
42147,ace42147-suntik
42148,ace42148-ancientempyreangrotto
42149,ace42149-banderlingcamp
42150,ace42150-colier
42151,ace42151-blackmiretemple
42152,ace42152-mitemaze
42153,ace42153-castleofbaronnuvillus
42154,ace42154-crumblingempyreanmansion
42155,ace42155-thedarklair
42156,ace42156-dryreach
42157,ace42157-fledgemasterscamp
42158,ace42158-folthidestate
42159,ace42159-glendenwood
42160,ace42160-greenmiregrave
42161,ace42161-belligtowerbase
42162,ace42162-hauntedmansion
42163,ace42163-mosswartcamp
42164,ace42164-skeletonfort
42165,ace42165-huntersleap
42166,ace42166-banderlingconquestdungeon
42167,ace42167-mosswartmaze
42168,ace42168-catacombsoftheforgotten
42169,ace42169-mountainsewer
42170,ace42170-anolthoisoldiernest
42171,ace42171-hallsofhelm
42172,ace42172-dangerouscave
42173,ace42173-trothyrsrest
